TurnsLeft	kp	kb	ka	dpos_X	dpos_Y	dpos_theta	cpos_X	cpos_Y	cpos_theta	Deltax	deltay	deltatheta	rho	alpha	beta	vix	viy	wi	vr	wr	phi_l	phi_r
5	0.5	-0.2	2	0	200	1.5707963267948966	0.0	0.0	0.0	0.0	200.0	1.5707963267948966	200.0	1.5707963267948966	-3.141592653589793	0.0	0.0	0.0	100.0	3.7699111843077517	3.1740438588713196	63.49262280779535
5	0.5	-0.2	2	0	200	1.5707963267948966	10.0	0.0	0.3769911184307752	-10.0	200.0	1.1938052083641213	200.24984394500785	1.243763604086064	-2.814559930880961	100.0	0.0	3.7699111843077517	100.12492197250393	3.0504391943483204	8.971460436048082	57.7784875456212
5	0.5	-0.2	2	0	200	1.5707963267948966	19.309379810143007	3.6858442113716294	0.6820350378656073	-19.309379810143007	196.31415578862837	0.8887612889292893	197.26150134188427	0.9868055103723172	-2.557601837167214	93.09379810143007	36.85844211371629	3.0504391943483204	98.63075067094213	2.485131388178077	12.995865784889427	52.75796799573866
5	0.5	-0.2	2	0	200	1.5707963267948966	26.96600106879294	9.903271386717183	0.9305481766834149	-26.96600106879294	190.0967286132828	0.6402481501114816	191.99982146636032	0.7811620886814072	-2.351958415476304	76.56621258649936	62.174271753455535	2.485131388178077	95.99991073318016	2.032715860458075	15.738243360728786	48.26169712805799
5	0.5	-0.2	2	0	200	1.5707963267948966	32.70098258204153	17.60196060310217	1.1338197627292224	-32.70098258204153	182.39803939689784	0.4369765640656742	185.30623043401232	0.6143755275653817	-2.185171854360278	57.34981513248593	76.98689216384986	2.032715860458075	92.65311521700616	1.665785426002819	17.5580883309795	44.2106551470246
5	0.5	-0.2	2	0	200	1.5707963267948966	36.62208153934315	25.996660154676746	1.3003983053295043	-36.62208153934315	174.00333984532324	0.27039802146539227	177.81546370774774	0.4778381125706308	-2.0486344393655274	39.21098957301615	83.94699551574574	1.665785426002819	88.90773185387387	1.3654031130143671	18.71268571384302	40.55913552207289
5	0.5	-0.2	2	0	200	1.5707963267948966	38.99694057039213	34.564384030750745	1.436938616630941	-38.99694057039213	165.43561596924926	0.13385771016395553	169.96971614077495	0.3653544979976717	-1.9361508247925683	23.748590310489774	85.67723876074001	1.3654031130143671	84.98485807038747	1.1179391609538571	19.384772735831636	37.271799311093346
5	0.5	-0.2	2	0	200	1.5707963267948966	40.13113426760287	42.98684600274245	1.5487325327263268	-40.13113426760287	157.01315399725755	0.02206379406856973	162.06060121377706	0.2722975247552246	-1.8430938515501212	11.341936972107405	84.22461971991709	1.1179391609538571	81.03030060688853	0.9132138198204736	19.704389643732387	34.31581076085996
5	0.5	-0.2	2	0	200	1.5707963267948966	40.309903348910055	51.087903821323664	1.6400539147083741	-40.309903348910055	148.91209617867634	0.06925758791347758	154.27151615358494	0.19510280793487933	-1.7658991347297759	1.7876908130718598	81.01057818581212	0.9132138198204736	77.13575807679247	0.7433854428157138	19.764835816405114	31.659002901456535
5	0.5	-0.2	2	0	200	1.5707963267948966	39.77610666926538	58.7829875015454	1.7143924589899455	-39.77610666926538	141.2170124984546	0.14359613219504896	146.7119057225877	0.13095727916680322	-1.7017536059616998	-5.337966796446754	76.95083680221734	0.7433854428157138	73.35595286129384	0.6022652795259464	19.633862050890375	29.270106523305518
5	0.5	-0.2	2	0	200	1.5707963267948966	38.72635985984743	66.04308321978496	1.7746189869425402	-38.72635985984743	133.95691678021504	0.2038226601476436	139.44241284937613	0.07760035165884016	-1.6483966784537367	-10.497468094179553	72.60095718239566	0.6022652795259464	69.72120642468806	0.4848800390084277	19.361361829495266	27.119442453630107
5	0.5	-0.2	2	0	200	1.5707963267948966	37.315102720370135	72.87088078118161	1.823106990843383	-37.315102720370135	127.12911921881839	0.25231066404848645	132.49237655195228	0.033191810171287806	-1.6039881369661844	-14.112571394772957	68.27797561396648	0.4848800390084277	66.24618827597614	0.38718124773581253	18.984612776772213	25.179512740545213
5	0.5	-0.2	2	0	200	1.5707963267948966	35.661318779749735	79.28575204167522	1.8618251156169643	-35.661318779749735	120.71424795832478	0.29102878882206773	125.87159853300842	-0.003779750380682234	-1.5670165764142143	-16.53783940620398	64.14871260493608	0.38718124773581253	62.93579926650421	0.3058438145214784	18.531849239329578	23.42535027167323
5	0.5	-0.2	2	0	200	1.5707963267948966	33.8554521457315	85.3146817968869	1.892409497069112	-33.8554521457315	114.6853182031131	0.32161317027421554	119.5780659290876	-0.03456306551229771	-1.5362332612825988	-18.058666340182352	60.2892975521168	0.3058438145214784	59.7890329645438	0.2381205212319244	18.02471348499254	21.834641824703326
5	0.5	-0.2	2	0	200	1.5707963267948966	31.965536185419385	90.98702719286823	1.9162215491923045	-31.965536185419385	109.01297280713177	0.3454252223974079	113.60292137031426	-0.06019380500848248	-1.510602521786414	-18.899159603121124	56.723453959813305	0.2381205212319244	56.80146068515713	0.18173289434031786	17.47995707366317	20.387683383108254
5	0.5	-0.2	2	0	200	1.5707963267948966	30.042256829129215	96.3316558869257	1.9343948386263363	-30.042256829129215	103.6683441130743	0.36359851183143976	107.93360350944532	-0.08153296428083423	-1.4892633625140623	-19.232793562901712	53.44628694057481	0.18173289434031786	53.96680175472266	0.13478674394114404	16.910639966711734	19.067227869770036
5	0.5	-0.2	2	0	200	1.5707963267948966	28.122982673656743	101.37551786287932	1.9478735130204508	-28.122982673656743	98.62448213712068	0.3770771862255542	102.55579277290013	-0.09929731895677318	-1.4714990078381234	-19.19274155472473	50.43861975953624	0.13478674394114404	51.27789638645007	0.09570516365407833	16.32699081958406	17.858273438049316
